0.1,0.1,0.571428571428571
0.2,0,0.571428571428571
0.1,-0.1,0.357142857142857
0.3,0.1,0.714285714285714
0.4,0.2,0.357142857142857
0.5,0.3,0.357142857142857
0.6,0.2,0.357142857142857
0.7,0.3,0.5
0.6,0.4,0.428571428571429
0.8,0.2,0.0714285714285714
0.8,0.4,0.428571428571429
0.9,0.3,0.214285714285714
1,0.2,0.214285714285714
1.1,0.1,0.357142857142857
1,2.77555756156289e-17,0.214285714285714
1.2,0.2,0.142857142857143
1.3,0.1,0.142857142857143
1.2,2.77555756156289e-17,0.142857142857143
1.1,0.3,0.0714285714285714
1,0.4,0.214285714285714
1.1,0.5,0.214285714285714
1.2,0.6,0.0714285714285714
1.1,0.7,0.285714285714286
1,0.8,0.428571428571429
1.1,0.9,0.285714285714286
1.2,1,0.142857142857143
1,1,0.142857142857143
0.9,0.9,0.428571428571429
0.9,1.1,0.0714285714285714
0.8,1.2,0.0714285714285714
-0.1,-0.1,0.428571428571429
-0.2,-0.2,0.0714285714285714
-0.3,-0.1,1
-0.2,-0.2,0.142857142857143
-0.4,0,0.857142857142857
-0.5,-0.1,0.285714285714286
-0.4,-0.2,0.142857142857143
-0.2,0,0.571428571428571
-0.3,0.1,0.5
-0.1,-0.1,0.214285714285714
-2.77555756156289e-17,0,0.214285714285714
-2.77555756156289e-17,-0.2,0.0714285714285714
0.1,-0.1,0.214285714285714
0.2,-0.2,0.0714285714285714
0.2,0,0.0714285714285714
0.3,0.1,0.0714285714285714
0.4,0,0.428571428571429
0.2,0.2,0.0714285714285714
0.4,0.2,0.214285714285714
0.2,0.2,0.142857142857143
0,0.2,0.214285714285714
0.3,-0.1,0.0714285714285714
0.2,-0.2,0.0714285714285714
0.1,-0.1,0.0714285714285714
2.77555756156289e-17,0,0.0714285714285714
0.1,0.1,0.0714285714285714
2.77555756156289e-17,0.2,0.0714285714285714
-0.1,0.3,0.142857142857143
2.77555756156289e-17,0.4,0.285714285714286
-0.1,0.5,0.142857142857143
0.1,0.3,0.0714285714285714
