87015, 0.0028233055491000414, -0.006571460515260696, 0.006582268513739109, 0.0014770851703360677, -0.012787049636244774
87115, 0.0027016494423151016, -0.006580902263522148, 0.005546791944652796, 0.0036993890535086393, -0.012401818297803402
87218, 0.0029949189629405737, -0.0065294066444039345, 0.003866739571094513, 0.0015621285419911146, -0.01302008330821991
87318, 0.00374410767108202, -0.006590015254914761, 0.006860880646854639, 0.003645102959126234, -0.014072315767407417
87418, 0.00281022978015244, -0.006629748269915581, 0.006756581366062164, 0.0036177062429487705, -0.013329067267477512
87517, 0.0035964767448604107, -0.006516637746244669, 0.006555146537721157, 0.0015087284846231341, -0.01274879090487957
87617, 0.011897636577486992, -0.007059051655232906, 0.012098380364477634, 0.001923617790453136, -0.014318800531327724
87715, 0.012802062556147575, -0.007086809258908033, 0.014477910473942757, 0.004490541759878397, -0.013496771454811096
87815, 0.0033640910405665636, -0.006601684261113405, 0.008187292143702507, 0.003234266769140959, -0.012862351723015308
87915, -0.004069299902766943, -0.006594823207706213, 0.0099073750898242, 0.002896189223974943, -0.015182374976575375
88016, 0.0008051737677305937, -0.006512920837849379, 0.006131944712251425, 0.0027659516781568527, -0.014179290272295475
88116, 0.00162622204516083, -0.006533290725201368, 0.0057160216383636, 0.0025362535379827023, -0.013180985115468502
88215, 0.0027500204741954803, -0.006535565946251154, 0.004850692581385374, 0.0030826819129288197, -0.01091040764003992
88315, 0.002973501803353429, -0.006461701821535826, 0.005656984634697437, 0.0012235272442921996, -0.012462340295314789
88415, 0.003235763171687722, -0.006599269341677427, 0.004981577396392822, 0.0009861669968813658, -0.012490521185100079
88515, 0.003380251582711935, -0.006518451031297445, 0.004066852852702141, 0.0014050191966816783, -0.014362160116434097
88615, 0.00395393930375576, -0.006604408845305443, 0.0069769457913935184, 0.001894639921374619, -0.0144948810338974
88715, 0.003154355101287365, -0.006560987327247858, 0.006690082140266895, 0.0024809169117361307, -0.012042904272675514
88815, 0.003736161859706044, -0.006497642956674099, 0.0050187790766358376, 0.002234051935374737, -0.011441759765148163
88915, 0.0029227989725768566, -0.0064642648212611675, 0.005020688287913799, 0.003742643166333437, -0.013134315609931946
89015, 0.0038682380691170692, -0.006489448249340057, 0.0048366729170084, 0.002185267861932516, -0.015658028423786163
89115, 0.0035827397368848324, -0.006376153789460659, 0.0035176349338144064, 0.0015755979111418128, -0.014464658685028553
89215, 0.002881208434700966, -0.006386633031070232, 0.0035338914021849632, -0.0033229959663003683, 0.0006392297800630331
89315, 0.005507244262844324, -0.0074130636639893055, 0.009052913635969162, 0.019323764368891716, -0.016787339001893997
89415, 0.010319708846509457, -0.014624043367803097, 0.02318575605750084, 0.0042056674137711525, 0.022873112931847572
89515, 0.004151640459895134, -0.01070662122219801, 0.007246559951454401, 0.008766187354922295, -0.03145509958267212
89615, -0.006833864841610193, -0.01191711612045765, 0.008216503076255322, 0.014189410954713821, -0.019718091934919357
89715, -0.03730059415102005, -0.010463733226060867, 0.027506409212946892, 0.0038928634021431208, -0.002782887313514948
89815, -0.05845651030540466, -0.0030480807181447744, 0.05160694569349289, 0.001814550720155239, -0.013481001369655132
89915, -0.0390649251639843, 0.002538430504500866, 0.07396786659955978, 0.008943872526288033, -0.005001222249120474
90015, 0.002927950117737055, 0.006959590129554272, 0.09164313971996307, -0.00030200558830983937, -0.01254322286695242
90115, 0.0363907627761364, 0.009435844607651234, 0.12007465213537216, -0.0064331600442528725, -0.0015283263055607677
90215, 0.05445424094796181, 0.008268729783594608, 0.1482938975095749, -0.0024652902502566576, -0.007031893823295832
90315, 0.06202119216322899, 0.004784283693879843, 0.182906836271286, -0.005045453552156687, 0.007868822664022446
90415, 0.056834761053323746, 0.0010006747907027602, 0.2123005986213684, 0.004581021144986153, -0.013332069851458073
90515, 0.04479707404971123, -0.0028164403047412634, 0.23785045742988586, -0.0022271540947258472, 0.002578258980065584
